movie_id,original_title,release_date
956,Mission: Impossible III,2006-05-03
36253,天邊一朵雲,2005-05-19
31506,Die Nibelungen: Siegfried,1924-02-13
42512,Die Nibelungen: Kriemhilds Rache,1924-04-25
1416,해안선,2002-11-22
9530,RV,2006-04-28
9829,United 93,2006-04-28
10115,Stick It,2006-04-21
560,Secret Beyond the Door,1948-01-01
5717,Man Push Cart,2005-09-01
41292,世界,2005-03-18
14384,Soldier Blue,1970-08-12
28432,Footlight Parade,1933-10-21
19719,LolliLove,2004-11-21
10008,An American Haunting,2005-05-05
7870,Down in the Valley,2005-05-13
34019,隠し剣 鬼の爪,2004-10-30
7518,Over the Hedge,2006-04-22
9786,Art School Confidential,2006-11-10
503,Poseidon,2006-05-12
591,The Da Vinci Code,2006-05-17
36668,X-Men: The Last Stand,2006-05-24
9767,The Break-Up,2006-06-01
13689,Peaceful Warrior,2006-03-30
18164,Twelve and Holding,2005-09-11
15013,Wah-Wah,2005-08-17
21014,Keeping Up with the Steins,2006-05-12
920,Cars,2006-06-08
18484,Wassup Rockers,2005-09-12
9700,The Lost City,2005-09-03
14167,Standing Still,2005-01-02
12261,Carlito's Way: Rise to Power,2005-09-27
59892,Spiklenci slasti,1996-10-17
15264,Tall in the Saddle,1944-09-29
20330,Beyond a Reasonable Doubt,1956-09-05
44126,Sinbad of the Seven Seas,1989-04-01
55418,Maa on syntinen laulu,1973-11-02
101908,青红,2005-06-03
12766,Vera Cruz,1954-12-25
15402,The Notorious Bettie Page,2005-09-14
26116,The Mechanik,2005-11-02
32446,Parting Glances,1986-01-01
80919,Game 6,2005-03-10
15366,American Gun,2005-01-01
53905,Marilyn Hotchkiss' Ballroom Dancing & Charm School,2006-01-24
38344,On a Clear Day,2005-08-18
806,The Omen,2006-06-06
20021,The King,2005-01-01
9353,Nacho Libre,2006-06-16
2044,The Lake House,2006-06-16
9339,Click,2006-06-22
20945,The Seventh Victim,1943-08-21
122271,Bleak Moments,1971-01-01
50254,Edvard Munch,1974-11-12
28249,The Ace of Hearts,1921-09-17
350,The Devil Wears Prada,2006-06-30
58,Pirates of the Caribbean: Dead Man's Chest,2006-06-20
1819,"You, Me and Dupree",2006-07-14
2295,Clerks II,2006-05-25
9697,Lady in the Water,2006-07-21
4474,My Super Ex-Girlfriend,2006-06-20
43240,Tammy and the Bachelor,1957-06-14
30022,Lady on a Train,1945-08-17
28673,Amanti d'oltretomba,1965-06-16
20556,Let It Be,1970-05-13
4962,"Adieu, plancher des vaches!",1999-12-01
10007,See No Evil,2006-05-19
1887,Marie Antoinette,2006-05-24
1841,Lady in the Lake,1947-01-23
71762,Proverka na Dorogakh,1971-11-06
13508,Who Killed the Electric Car?,2006-08-04
1611,Das Wunder von Bern,2003-10-15
48693,La maman et la putain,1973-05-01
1781,An Inconvenient Truth,2006-01-24
43155,Test Pilot,1938-04-22
16270,Career Opportunities,1991-03-29
8997,Hollow Man II,2006-05-23
42003,Chuck Berry: Hail! Hail! Rock 'n' Roll,1987-01-01
63100,Psych-Out,1968-03-06
18404,Cattle Call,2006-06-01
51571,Sister Kenny,1946-10-10
16074,Kekexili,2004-10-01
10947,High School Musical,2006-01-20
71769,Ice Bound - A Woman's Survival at the South Pole,2003-05-20
34787,Drawing Restraint 9,2005-07-01
29138,Crossing the Bridge: The Sound of Istanbul,2005-05-27
17628,I Am a Sex Addict,2005-10-14
8443,Cidade Baixa,2005-05-16
18553,Forever Mine,1999-12-09
26567,The War Within,2005-09-30
34186,Le Couperet,2005-03-02
17021,Adam & Steve,2006-03-31
53231,Beyond the Rocks,1922-05-07
22747,Bob the Butler,2005-03-10
27320,Jack Frost 2: Revenge of the Mutant Killer Snowman,2000-01-01
17741,Stoned,2005-11-18
25563,Marked Woman,1937-04-10
146322,Running,1979-10-30
43147,Blessed Event,1932-09-10
7549,霍元甲,2006-01-26
151590,Susan Lenox (Her Fall and Rise),1931-10-10
41796,The Adjuster,1992-05-29
9615,The Fast and the Furious: Tokyo Drift,2006-06-03
9513,Garfield: A Tail of Two Kitties,2006-06-15
20604,Metal: A Headbanger's Journey,2005-09-14
410,Sommer vorm Balkon,2005-09-09
31692,The Public Eye,1992-01-01
25509,The Bribe,1949-02-03
31998,Without Love,1945-01-01
9917,Waist Deep,2006-06-23
10770,Uno sceriffo extraterrestre - poco extra e molto terrestre,1979-08-10
4375,Triple Cross,1966-12-09
8008,Mouth to Mouth,2005-06-02
60269,Mad Dog Morgan,1976-07-09
51303,Spite Marriage,1929-03-24
1452,Superman Returns,2006-06-28
43654,Edward II,1991-09-03
7872,The Road to Guantanamo,2006-03-09
57406,Leonard Cohen: I'm Your Man,2006-09-11
18191,Edmond,2005-08-31
14474,The Oh in Ohio,2006-03-30
773,Little Miss Sunshine,2006-07-26
16429,Brothers of the Head,2005-01-01
19999,Forgiving Dr. Mengele,2006-02-24
126090,Gori vatra!,2003-08-15
36576,Curse of the Pink Panther,1983-08-12
33005,Mimic: Sentinel,2003-04-14
36762,Rock 'n' Roll Nightmare,1987-01-02
19676,These Girls,2005-09-10
10308,Warum läuft Herr R. Amok?,1970-06-27
34380,Instrument: Ten Years with the Band Fugazi,1999-03-22
19972,The 300 Spartans,1962-08-01
21631,The Fallen Idol,1948-09-30
35955,Desperate,1947-05-09
41214,Knock on Any Door,1949-01-01
1164,Babel,2006-09-08
71282,China Seas,1935-08-16
72881,I Walk the Line,1970-11-18
9520,The Thief Lord,2006-01-04
42839,The Girl Can't Help It,1956-12-01
32740,कृष,2006-06-23
13141,Strangers with Candy,2006-07-28
31915,Prophecy,1979-01-01
45817,The Kremlin Letter,1970-02-01
43838,Young Mr. Lincoln,1939-06-09
31463,Subject Two,2006-01-20
39083,Blackjack,1998-06-11
11554,Zui hao de shi guang,2005-05-20
25305,The Gumball Rally,1976-07-28
35199,Wordplay,2006-06-26
15383,L'Armée des ombres,1969-09-10
47850,Prova d'orchestra,1978-10-01
9072,Little Man,2006-08-31
43903,Dames,1934-09-01
43600,Dancing Lady,1933-11-24
73907,The Purple Plain,1954-11-25
27716,Coonskin,1975-08-20
54111,여고괴담 두번째 이야기,1999-12-24
9727,End Game,2006-03-22
14120,End of the Spear,2005-12-02
76344,Two for the Seesaw,1962-11-24
42636,The Detective,1968-05-28
9297,Monster House,2006-07-21
26826,Príbehy obycejného sílenství,2005-02-17
81312,Tylko mnie kochaj,2006-01-20
5070,Combien tu m'aimes ?,2005-10-26
13802,Colour Me Kubrick,2005-01-01
43778,La muerte de un burócrata,1966-07-24
326,Snakes on a Plane,2006-08-06
512,Scoop,2006-07-27
9718,Talladega Nights: The Ballad of Ricky Bobby,2006-08-04
1593,Night at the Museum,2006-10-20
1852,World Trade Center,2006-08-09
1262,Stranger Than Fiction,2006-09-09
43610,The Valley of Decision,1945-06-01
126781,The Last Angry Man,1959-10-22
47758,The Good Fairy,1935-02-18
13338,Sione's Wedding,2006-03-29
82,Miami Vice,2006-07-27
14963,The Groomsmen,2006-06-09
9921,Shadowboxer,2005-09-09
36342,Each Dawn I Die,1939-08-19
51043,Loch Ness,1996-08-23
24164,"Buongiorno, notte",2003-01-01
1986,"Va, vis et deviens",2005-03-30
31152,On Dangerous Ground,1951-12-17
1402,The Pursuit of Happyness,2006-12-14
2805,ฟ้าทะลายโจร,2000-10-05
9293,John Tucker Must Die,2006-07-27
9906,The Ant Bully,2006-07-27
84956,Schatten – Eine nächtliche Halluzination,1923-10-16
35075,Blade af Satans Bog,1920-01-24
55587,Michael,1924-01-01
43597,Lady Killer,1933-12-09
47880,Mrs Palfrey at The Claremont,2005-11-25
31032,Moartea domnului Lăzărescu,2005-05-17
51857,Cría Cuervos,1975-01-26
42479,Ciao! Manhattan,1973-04-19
145899,"Kaasua, Komisario Palmu",1961-08-30
43542,The Rainmaker,1956-12-13
1948,Crank,2006-08-31
148,The Secret Life of Words,2005-12-15
9951,The Dudesons Movie,2006-03-31
77221,Black Gold,2011-12-21
77250,The Hurricane,1937-11-05
52452,Johnny Was,2006-09-19
31979,Played,2006-01-01
5289,Chaos,2005-01-17
9782,The Night Listener,2006-02-12
9907,Barnyard,2006-08-04
42501,Le souffle au cœur,1971-04-27
27203,They Won't Believe Me,1947-07-16
63618,The Left Hand of God,1955-09-02
35921,Compulsion,1959-04-01
15696,A Canterbury Tale,1944-08-21
19017,Dirty Mary Crazy Larry,1974-05-17
42756,Angels Over Broadway,1940-10-02
37929,Fortress,1985-11-24
9762,Step Up,2006-08-11
14113,Zoom,2006-08-11
15049,Bon Cop Bad Cop,2006-07-06
86604,Tom Dick and Harry,1941-06-13
21712,Mind Game,2004-08-07
15414,Land of the Blind,2006-01-01
7859,Half Nelson,2006-08-11
16998,La Moustache,2005-05-15
25645,Wing Chun,1994-03-24
58311,Jin doi hou haap cyun,1993-09-30
18672,笑傲江湖II東方不敗,1992-06-26
39776,刀馬旦,1986-09-06
11559,Tideland,2005-09-09
31513,Good News,1947-12-26
10348,霹靂火,1995-09-08
26718,G-Men,1935-05-04
1023,Adams æbler,2005-04-15
59964,Cabin in the Sky,1943-04-09
71436,Tol'able David,1921-12-31
2168,2:37,2006-05-26
10118,Material Girls,2006-08-18
9788,Accepted,2006-08-18
14174,Lie with Me,2005-09-10
11689,I due superpiedi quasi piatti,1977-04-01
39797,Att stjäla en tjuv,1996-12-25
39749,Drömkåken,1993-10-29
14893,En kort en lang,2001-11-16
33813,Born to Kill,1947-05-03
1540,Vers le sud,2005-09-07
26502,Seven Men from Now,1956-08-04
57840,Captain January,1936-04-24
1491,The Illusionist,2006-08-18
34233,Adventures of Don Juan,1948-12-01
33792,State of the Union,1948-04-30
51601,San Quentin,1937-05-24
1165,The Queen,2006-09-15
7291,36 Quai des Orfèvres,2004-11-24
9988,Beerfest,2006-08-25
24115,How to Eat Fried Worms,2006-01-01
11652,Invincible,2006-08-25
13816,Idlewild,2006-08-25
34006,A Slight Case of Murder,1938-03-05
22238,Ha-Kala Ha-Surit,2004-11-11
4913,"Sorry, Haters",2005-09-10
63848,The Ritz,1976-08-12
43006,My Geisha,1962-06-13
19072,Blithe Spirit,1945-05-14
44892,The Music Box,1932-04-16
15265,Le ballon rouge,1956-10-19
25599,Way Out West,1937-04-16
11227,Angel-A,2005-12-21
29589,Green for Danger,1946-12-07
33810,A Chump at Oxford,1940-02-16
43841,Block-Heads,1938-08-18
41937,Ladri di saponette,1989-02-16
64499,Quinceañera,2006-06-05
24055,The Puffy Chair,2005-01-17
14597,Lassie,2005-12-16
40769,Mutual Appreciation,2005-03-01
9708,The Wicker Man,2006-09-01
14351,Crossover,2006-09-01
9813,The Quiet,2005-09-12
27453,Sketches of Frank Gehry,2006-05-12
39382,Ivanhoe,1982-02-23
271,Ronja Rövardotter,1984-12-20
35327,Strul,1988-02-25
49940,Vägen ut,1999-02-19
22471,Yrrol,1994-10-28
1116,The Wind That Shakes the Barley,2006-06-23
29966,Blood on the Moon,1948-11-09
43231,Le Notti Bianche,1957-07-06
41508,Sorstalanság,2005-02-10
61564,The Bravados,1958-06-25
50070,The Sign of the Cross,1932-11-30
37628,Ensayo de un crimen,1955-01-01
55343,Overlord,1975-07-01
5072,Severance,2006-05-19
2566,Le temps qui reste,2005-05-16
1249,Hollywoodland,2006-08-31
9954,The Covenant,2006-09-08
43829,Jesse James,1939-01-14
171771,La Cicatrice,2013-03-03
7511,The Last Kiss,2006-09-10
32687,Gabrielle,2005-01-01
14057,Trust the Man,2005-09-01
13075,Sherrybaby,2006-09-08
24916,Sun faa sau si,1998-06-11
7512,Idiocracy,2006-09-01
1776,Jesus Camp,2006-09-15
1963,활,2005-05-12
58905,The Crusades,1935-08-21
10846,La tigre e la neve,2005-10-14
32969,Pretty Poison,1968-07-18
1381,The Fountain,2006-09-06
15097,La cité de la peur,1994-03-09
34068,Assassin(s),1997-04-30
43837,Union Pacific,1939-05-05
15374,A Boy Named Charlie Brown,1969-12-04
15242,"Snoopy, Come Home",1972-09-08
125759,A Soldier's Sweetheart,1998-06-09
300,La science des rêves,2006-02-11
31148,City for Conquest,1940-09-21
16411,Tau man ji D,2005-05-12
44046,Wicked,1998-01-17
52859,The Long Voyage Home,1940-11-11
76117,Not as a Stranger,1955-07-01
9676,The Black Dahlia,2006-09-15
6948,The Woods,2006-09-25
15213,Everyone's Hero,2006-09-15
9766,Gridiron Gang,2006-09-15
32761,Der siebente Kontinent,1989-05-19
12249,Aaltra,2004-01-29
34127,Wonder Man,1945-01-01
390,Lisbon Story,1994-12-16
66487,Streamers,1983-01-01
1595,Land of Plenty,2004-09-10
1622,Lemming,2005-05-11
15742,Taxidermia,2006-08-23
161277,Flight from Death: The Quest for Immortality,2003-01-01
43410,Yuva,2004-05-22
5726,Mondo Topless,1966-11-17
1666,The Bridge,2006-10-27
5721,Vixen!,1968-10-15
41758,Empire Falls,2005-05-28
51079,Piccadilly,1929-02-01
43122,The Private Life of Henry VIII,1933-08-17
1579,Apocalypto,2006-12-07
119907,Household Saints,1993-09-15
65488,Raintree County,1957-12-20
9664,Flyboys,2006-09-22
12094,Jackass Number Two,2006-09-22
1717,All the King's Men,2006-09-10
15624,Conversations with Other Women,2006-06-07
15997,The Land Before Time II: The Great Valley Adventure,1994-12-12
47190,Отец Сергий,1918-05-14
2753,De Aanslag,1986-02-06
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006-11-01
40862,Iraq for Sale: The War Profiteers,2006-01-01
1417,El laberinto del fauno,2006-05-27
24751,The Conqueror,1956-03-28
4643,The Guardian,2006-09-28
7484,Open Season,2006-09-29
9842,School for Scoundrels,2006-09-29
36249,Romy and Michele: In the Beginning,2005-01-01
111642,St. Martin's Lane,1938-10-18
27275,G.O.R.A.,2004-11-12
1422,The Departed,2006-10-05
10781,The Texas Chainsaw Massacre: The Beginning,2006-10-06
9794,Employee of the Month,2006-10-06
9978,Stormbreaker,2006-07-21
30025,Sirocco,1951-06-13
14812,"Hawaii, Oslo",2004-09-24
164687,Dante's Inferno,1935-08-23
8332,Antikörper,2005-04-24
3593,Dr. Cyclops,1940-04-09
7510,Running with Scissors,2006-10-27
28115,Dillinger,1945-03-02
28297,Brute Force,1947-06-30
16548,Ellie Parker,2005-01-21
1975,The Grudge 2,2006-10-13
9895,Man of the Year,2006-10-09
8975,The Marine,2006-10-13
9672,Infamous,2006-11-16
15005,One Night with the King,2006-10-13
39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,2006-01-01
42236,Il Casanova di Federico Fellini,1976-12-07
52360,The Howards of Virginia,1940-09-19
98498,Le Tombeau d'Alexandre,1993-03-25
46774,Чапаев,1934-11-07
86,Elementarteilchen,2006-02-10
78479,Kummelin Jackpot,2006-02-17
10070,Feast,2005-10-14
13209,Offside,2006-05-26
1440,Little Children,2006-10-06
13364,Deliver Us from Evil,2006-06-24
43847,Marie Antoinette,1938-08-26
28932,F.I.S.T.,1978-04-26
18925,Facing the Giants,2006-09-29
77198,Broadway Bill,1934-11-30
1523,The Last King of Scotland,2006-09-01
14201,The U.S. vs. John Lennon,2006-09-15
1378,Shortbus,2006-05-20
49481,3 Blind Mice,2003-10-08
9693,Children of Men,2006-09-22
1124,The Prestige,2006-10-19
3683,Flags of Our Fathers,2006-10-18
14012,Flicka,2006-10-20
43673,Sleeping Dogs Lie,2006-10-20
4285,Nach Fünf im Urwald,1995-09-30
14097,9 рота,2005-09-19
59500,Jadesoturi,2006-09-08
78507,Spione,1928-03-22
8194,A Guide To Recognizing Your Saints,2006-09-29
5890,あずみ２　Death or Love,2005-03-12
6077,13 Tzameti,2005-09-01
214,Saw III,2006-10-27
1123,Catch a Fire,2006-10-27
21173,Death of a President,2006-10-27
50573,Little Secrets,2001-10-17
36922,Der Untertan,1951-08-31
43071,Corto Maltese : La cour secrète des Arcanes,2002-09-25
59087,5 Fingers,1952-02-22
14620,The Butterfly Effect 2,2006-10-10
43884,The Charge of the Light Brigade,1936-10-20
80427,站台,2000-09-04
21156,Šílení,2005-11-17
11619,Flushed Away,2006-10-22
1427,Perfume: The Story of a Murderer,2006-09-13
23030,Arabesque,1966-05-04
13767,The Santa Clause 3: The Escape Clause,2006-11-01
19109,The Long Weekend,2005-08-05
33218,Daddy Long Legs,1955-05-05
144541,"Cześć, Tereska",2001-09-28
24553,Les enfants invisibles,2005-09-01
21057,Umi ga Kikoeru,1993-01-01
68736,Joe Cocker - Mad Dogs & Englishmen,1971-08-27
67880,Four Daughters,1938-08-09
35561,Arizona,1940-12-25
60567,মহানগর,1963-09-27
4928,"The World, the Flesh and the Devil",1959-05-20
27295,Mom and Dad Save the World,1992-07-24
55831,Boynton Beach Club,2005-08-05
12486,Farce of the Penguins,2006-12-01
20785,Emmet Otter's Jug-Band Christmas,1977-12-17
9726,A Good Year,2006-09-09
2152,Dixie Chicks: Shut Up and Sing,2006-10-27
36215,ヴィタール,2004-01-01
61650,A Foreign Affair,1948-08-20
10093,The Return,2006-11-10
14799,For Your Consideration,2006-11-22
29044,Street Fight,2005-01-01
13542,Red Dust,2004-01-01
21710,Fuck,2005-11-07
8588,Shooting Dogs,2006-03-08
36557,Casino Royale,2006-11-14
9836,Happy Feet,2006-11-16
9809,Let's Go to Prison,2006-11-17
7551,Déjà Vu,2006-11-22
10741,Bobby,2006-09-05
9969,Deck the Halls,2006-11-22
2357,10 Items or Less,2006-09-11
1581,The Holiday,2006-12-08
21600,I Wake Up Screaming,1941-10-31
57977,Luna de Avellaneda,2004-01-01
313,Snow Cake,2006-02-09
7873,Harsh Times,2005-09-11
14823,London to Brighton,2006-12-01
27387,Gacy,2003-05-13
8324,Fast Food Nation,2006-05-16
29415,La bête humaine,1938-12-23
27019,Céline et Julie vont en bateau,1974-09-18
85505,Min and Bill,1930-11-29
42822,"20,000 Years in Sing Sing",1932-12-24
5698,The Great Train Robbery,1903-12-01
36265,Simón del desierto,1965-02-08
2179,Tenacious D in The Pick of Destiny,2006-11-22
39219,The Facts of Life,1960-11-14
47156,It's a Wonderful World,1939-05-19
15152,"OSS 117 : Le Caire, nid d'espions",2006-04-05
14457,Reeker,2005-03-13
76211,Sitting Pretty,1948-01-01
38450,The Last Hard Men,1976-04-22
15804,牯嶺街少年殺人事件,1991-07-27
14978,Moog,2004-09-17
2447,The Nativity Story,2006-12-01
10032,Van Wilder 2: The Rise of Taj,2006-12-01
9796,Turistas,2006-12-01
1372,Blood Diamond,2006-12-07
22440,Dracula's Daughter,1936-05-11
39554,Doc Savage: The Man of Bronze,1975-06-01
17604,She,1965-04-10
15077,黑社会2：以和为贵,2006-04-27
18147,Unaccompanied Minors,2006-12-08
54910,Off the Black,2006-12-08
9986,Charlotte's Web,2006-12-15
2486,Eragon,2006-12-14
1246,Rocky Balboa,2006-12-20
43970,جزیره آهنی,2005-01-01
18615,Fur: An Imaginary Portrait of Diane Arbus,2006-08-30
40574,Girl Shy,1924-04-20
13210,The Dam Busters,1955-05-16
25060,Zombie Honeymoon,2004-01-01
12795,Another Gay Movie,2006-04-28
11653,Shen hua,2005-05-11
16066,Oyster Farmer,2005-06-30
95797,Waterloo Bridge,1931-09-01
77966,Red-Headed Woman,1932-06-25
55819,Daniel,1983-08-26
46948,Power,1986-01-31
97519,Lost Horizon,1973-03-17
43791,The Man Who Never Was,1956-03-15
82944,Something Wild,1961-12-23
14202,The Painted Veil,2006-12-09
11170,We Are Marshall,2006-12-12
12924,雲のむこう、約束の場所,2004-11-20
30060,The Plague Dogs,1982-10-21
1247,The Good Shepherd,2006-12-11
1125,Dreamgirls,2006-12-25
8436,La tourneuse de pages,2006-08-09
14277,Loose Change: 2nd Edition,2006-06-01
11214,We Feed the World,2005-09-10
33583,Il Decameron,1971-01-01
1646,Freedom Writers,2007-01-05
58923,When the Levees Broke: A Requiem in Four Acts,2006-08-16
47143,L'intrus,2005-05-04
7736,Katzelmacher,1969-10-07
1730,INLAND EMPIRE,2006-09-06
42241,Sebastiane,1976-12-17
20537,Caravaggio,1986-08-29
12812,Wild Side,2004-02-08
8618,The History Boys,2006-10-02
1259,Notes on a Scandal,2006-12-25
20842,Children Shouldn't Play with Dead Things,1973-02-28
10908,Inferno,1999-09-25
34943,The Face Behind the Mask,1941-01-16
27067,La Vie de Jésus,1997-06-04
9053,DOA: Dead or Alive,2006-09-07
1494,滿城盡帶黃金甲,2006-12-21
13318,Den brysomme mannen,2006-05-26
10462,Don't Drink the Water,1994-12-18
182,The Good German,2006-12-08
31048,Sweet Land,2005-10-21
1251,Letters from Iwo Jima,2006-12-19
43512,Presenting Lily Mars,1943-04-29
9656,Black Christmas,2006-12-25
5393,Happily N'Ever After,2006-09-14
14171,Home of the Brave,2006-12-15
